customer_number,offer_acepted,reward,mailer_type,income_level,banks_accounts_open,overdraft_protection,credit_rating,credits_cards_held,homes_owned,household_size,own_home,average_balance
486,0,1,1,2,1,0,1,2,1,2,0,1262.75
487,0,1,0,2,2,0,1,3,1,6,1,1388.0
488,0,1,1,2,1,1,1,3,1,5,1,770.0
489,0,2,0,0,2,0,2,2,1,3,1,1357.25
490,0,2,0,1,2,0,2,3,1,5,1,1131.5
491,0,0,0,1,1,1,0,2,1,3,0,831.5
492,0,0,1,1,1,1,1,2,1,3,0,1032.75
493,0,0,0,0,1,0,0,3,1,2,0,288.25
494,0,2,0,1,1,0,0,2,2,4,0,709.0
495,1,2,1,1,1,0,2,1,1,2,1,612.75
496,0,0,0,1,1,0,0,1,3,4,1,1220.0
497,0,0,0,1,2,0,2,2,1,4,0,1153.75
498,0,0,1,2,2,1,2,3,1,3,1,1045.5
499,0,1,0,1,1,0,1,2,1,3,1,1083.0
500,0,1,0,1,1,0,0,2,2,2,1,1070.75
501,0,1,0,0,2,0,0,2,2,3,1,886.25
502,0,1,0,0,2,0,0,1,1,3,0,259.0
503,1,2,1,0,1,0,0,2,1,1,0,1215.75
504,0,0,1,1,1,0,1,2,1,3,1,258.75
505,0,0,1,2,2,0,2,4,1,4,1,1056.25
506,0,1,1,2,1,0,1,2,1,5,0,845.0
507,0,1,0,1,1,1,2,1,2,4,1,444.75
508,0,0,0,1,2,0,1,2,1,4,1,663.0
509,0,0,0,0,1,0,2,2,1,4,1,820.0
510,0,2,0,1,2,0,2,1,1,3,0,947.75
511,0,1,0,1,1,0,0,2,2,3,0,1466.75
512,0,0,1,0,1,0,0,3,1,5,0,1405.0
513,0,2,1,0,2,0,0,2,1,4,0,1687.25
514,0,2,1,1,1,0,2,2,1,2,1,977.75
515,0,2,0,1,1,0,1,1,1,4,0,1293.5
516,0,0,1,1,1,1,1,3,1,4,1,1035.25
517,0,2,1,0,1,0,2,3,2,2,0,973.0
518,0,2,1,0,1,0,2,3,2,5,1,177.25
519,0,0,0,1,2,0,0,2,1,3,1,1027.75
520,0,0,1,2,1,0,2,1,1,4,0,764.75
521,0,2,1,1,2,0,1,2,1,4,0,1046.75
522,0,1,0,1,1,0,1,1,1,4,1,237.5
523,0,1,1,1,1,0,2,1,1,3,0,1325.75
524,0,2,1,1,1,0,1,1,1,4,1,865.25
525,0,0,0,0,2,0,1,1,1,3,1,977.0
526,0,0,1,2,1,0,0,2,1,3,0,753.75
527,0,0,0,1,1,1,1,4,1,3,0,1008.75
528,0,0,1,2,2,0,1,3,3,3,0,208.25
529,0,2,0,2,1,0,2,2,1,2,0,1016.5
530,0,0,1,1,2,0,0,2,2,6,1,1039.0
531,0,2,1,1,1,0,1,2,1,3,1,1252.0
532,0,0,1,1,1,0,1,1,2,4,1,816.75
533,0,2,0,1,1,0,0,1,1,4,1,1066.0
534,1,1,1,0,2,1,0,2,1,3,1,1097.5
535,0,0,0,0,1,0,0,2,1,4,0,1014.5
536,0,2,0,2,2,0,2,1,1,2,1,1174.0
537,0,2,0,1,1,0,2,1,1,4,1,817.0
538,0,2,0,2,1,0,0,2,1,3,1,986.75
539,0,2,0,1,2,0,2,1,1,3,1,920.25
540,0,0,0,1,1,0,1,2,1,4,0,715.75
541,0,2,1,1,1,0,1,1,1,2,1,203.0
542,0,0,1,2,1,0,0,1,1,5,1,1245.5
543,0,2,1,1,1,0,2,1,1,2,1,1173.5
544,0,0,0,2,1,1,0,1,1,5,0,1007.25
545,0,2,1,1,1,0,2,1,1,5,0,308.0
546,0,0,0,0,1,0,1,3,1,3,1,330.25
547,0,1,0,2,1,0,0,2,1,4,0,370.25
548,0,0,1,2,1,0,1,2,1,4,0,946.5
549,0,2,0,1,1,1,0,1,1,5,0,1028.75
550,0,1,1,0,1,0,2,1,1,5,1,274.0
551,0,0,0,0,2,0,2,2,1,4,1,1021.0
552,0,2,1,2,1,0,2,2,1,6,1,255.25
553,0,1,1,2,1,0,1,2,1,4,0,1101.0
554,0,1,1,0,1,0,2,3,1,2,0,896.75
555,0,0,1,1,1,1,2,1,1,4,0,898.75
556,1,0,1,1,1,0,2,2,1,4,0,1070.0
557,0,1,1,1,2,0,0,3,2,4,0,1037.25
558,0,2,1,0,1,0,2,3,1,2,1,1258.75
559,0,0,0,2,1,0,1,2,2,5,1,1351.5
560,0,1,0,0,1,1,0,3,1,3,1,1166.75
561,0,2,0,0,1,0,1,2,2,5,0,303.0
562,0,1,0,0,1,0,2,2,1,3,1,976.0
563,0,2,1,0,2,0,0,2,1,4,1,960.75
564,0,1,0,0,3,0,0,1,2,4,1,1000.25
565,0,1,1,1,1,0,0,2,2,5,1,1053.0
566,0,2,0,1,1,1,0,2,1,4,1,912.5
567,0,1,0,1,1,0,0,1,1,4,1,259.5
568,0,2,0,2,1,0,1,1,1,4,1,1232.5
569,0,1,1,0,1,0,1,3,1,3,1,140.75
570,0,1,1,1,1,1,0,2,1,5,1,1058.25
571,0,2,0,1,1,0,2,1,2,4,1,939.75
572,0,0,0,1,1,0,0,2,2,5,0,1059.25
573,0,1,0,1,1,0,2,1,1,5,1,1042.25
574,0,0,0,0,2,0,0,2,1,2,0,755.75
575,0,0,1,2,1,1,0,4,1,4,0,1110.5
576,0,2,0,0,1,0,2,2,1,5,1,997.75
577,0,0,1,2,2,0,0,3,1,4,1,945.25
578,0,2,1,1,2,0,1,2,1,3,1,895.0
579,0,0,0,0,1,0,1,2,2,4,1,1004.75
580,0,2,1,0,1,0,2,2,1,3,1,1210.5
581,0,1,1,0,1,0,0,2,2,3,0,953.75
582,0,0,1,0,1,0,1,3,1,6,1,930.5
583,0,0,0,1,2,0,1,3,1,3,0,1045.75
584,0,1,1,1,1,0,1,2,1,2,1,341.5
585,0,0,0,2,1,0,2,2,1,3,1,687.0
586,0,2,0,0,1,0,2,1,1,4,0,1223.0
587,0,1,0,0,2,0,1,2,1,4,1,620.5
588,1,2,1,2,1,0,0,2,1,2,1,1126.25
589,0,0,0,1,2,0,0,2,1,3,1,956.5
590,0,2,0,1,1,0,0,3,1,1,1,251.75
591,0,0,0,0,2,1,0,2,1,3,1,1241.75
592,0,2,1,1,2,0,0,2,1,3,0,112.75
593,0,0,1,2,1,1,2,2,1,3,0,1285.25
594,0,1,1,2,1,1,0,2,1,2,1,1062.0
595,0,1,0,2,2,0,2,2,1,4,0,1141.25
596,0,1,0,1,2,1,2,2,2,3,1,1133.5
597,0,0,1,2,1,0,0,1,1,4,1,1335.75
598,0,1,1,1,1,0,2,1,1,2,1,206.0
599,0,1,1,1,1,0,2,2,2,2,1,1098.25
600,0,2,0,1,1,0,1,2,1,2,1,1308.0
601,0,0,1,2,1,0,0,2,1,4,0,1292.25
602,0,0,0,2,1,0,1,2,1,2,1,1147.25
603,0,1,0,0,1,0,0,2,1,4,0,1035.25
604,0,0,1,0,1,0,0,1,1,3,1,850.75
605,0,0,0,1,1,0,1,1,1,3,1,675.25
606,1,0,0,2,2,1,1,1,1,4,1,175.75
607,0,2,1,1,1,1,0,2,1,5,1,840.25
608,0,1,0,2,1,0,1,2,2,3,1,225.5
609,0,1,1,0,1,0,0,2,1,2,0,1422.75
610,0,2,0,1,1,0,2,2,2,3,1,735.75
611,1,2,1,0,1,1,0,1,1,5,0,825.5
612,0,0,1,0,2,0,0,3,1,4,1,843.0
613,0,0,1,2,2,0,1,3,1,3,1,1006.75
614,0,0,1,1,1,0,0,1,1,4,1,1155.0
615,0,1,1,1,1,0,1,2,1,4,0,1045.5
616,0,0,1,1,1,0,0,2,1,3,1,1033.25
617,0,1,1,1,2,0,1,2,1,5,1,342.5
618,0,0,0,1,2,0,0,1,1,3,1,833.75
619,1,0,1,2,1,0,0,1,2,5,1,259.25
620,0,0,0,0,1,0,1,1,1,4,1,1154.75
621,0,1,1,0,2,0,2,3,1,3,1,732.75
622,0,0,0,1,1,0,1,1,1,2,0,979.0
623,0,2,1,1,1,0,2,2,1,5,1,1092.0
624,0,1,1,2,2,0,0,1,1,3,1,1082.25
625,0,2,1,1,1,0,1,2,1,3,1,928.5
626,1,0,1,2,1,0,1,2,1,3,0,985.75
627,0,0,0,0,1,0,0,2,1,4,0,1091.25
628,0,2,1,2,2,0,1,1,2,6,0,961.5
629,0,1,0,2,1,0,2,2,1,5,0,1492.0
630,0,2,1,1,1,0,2,1,1,4,1,1206.5
631,0,0,1,0,1,0,2,2,2,4,0,869.5
632,1,2,1,1,2,0,0,2,1,5,1,955.75
633,0,0,1,0,2,1,0,2,1,4,0,831.5
634,0,0,1,1,2,0,2,3,2,4,0,1351.0
635,1,0,1,1,1,0,0,2,2,4,1,1124.0
636,0,2,1,1,1,0,2,2,1,4,1,1143.5
637,0,1,1,1,1,1,2,1,1,2,1,235.5
638,1,0,1,1,1,0,1,1,1,5,1,1014.25
639,0,2,0,2,1,0,1,1,1,4,1,1034.75
640,1,0,1,1,2,1,0,2,1,3,1,1074.75
641,0,1,0,2,2,0,1,3,1,2,1,1611.75
642,0,0,0,0,3,0,1,3,1,3,0,142.0
643,0,0,1,1,2,0,1,3,1,3,1,1177.75
644,0,1,0,1,2,0,1,3,1,4,1,1169.5
645,0,0,0,1,1,0,0,2,1,2,0,1301.25
646,0,0,0,1,1,1,2,3,2,3,1,1403.25
647,0,2,0,2,3,0,2,1,1,2,1,1113.0
648,0,2,0,0,2,1,0,1,1,3,0,1175.25
649,0,0,1,1,2,0,2,2,1,3,1,1133.75
650,0,0,1,0,2,0,2,2,1,4,1,164.75
651,0,1,1,2,1,0,1,2,1,2,1,1343.0
652,0,2,0,1,1,0,2,3,1,3,1,931.0
653,0,0,0,1,1,0,1,1,2,5,0,1000.25
654,1,2,1,2,1,0,0,1,1,3,1,1015.75
655,0,0,0,1,1,0,1,2,1,3,1,931.5
656,0,1,1,1,1,0,1,1,1,4,1,1376.25
657,0,0,0,2,2,0,2,1,1,6,0,1186.25
658,1,2,1,0,1,0,0,2,2,3,0,970.75
659,0,0,1,1,1,1,2,1,1,4,1,1172.0
660,0,1,1,1,2,0,1,1,1,3,1,1085.0
661,1,1,0,0,2,0,0,2,1,4,1,1084.0
662,1,2,1,0,1,0,0,2,1,4,1,178.5
663,0,0,1,2,1,0,2,1,2,4,0,1664.25
664,0,0,0,0,1,1,1,2,2,2,0,1021.5
665,0,1,1,2,1,0,2,2,1,3,0,1047.75
666,0,1,0,2,1,1,1,3,2,4,1,984.5
667,0,2,1,1,1,1,0,2,1,6,1,1489.25
668,0,2,0,1,1,0,0,2,1,3,0,678.25
669,0,1,1,0,3,0,0,2,1,3,1,964.0
670,1,2,0,0,1,0,0,2,1,6,1,140.0
671,0,1,0,1,1,1,0,2,1,4,1,951.25
672,0,2,1,0,1,0,0,2,1,4,1,987.25
673,0,2,0,1,1,0,1,1,1,3,1,1087.75
674,0,0,0,1,1,0,0,1,1,4,1,249.0
675,0,1,0,1,1,0,1,1,1,4,1,903.0
676,0,2,0,1,1,0,1,2,2,4,0,1023.5
677,0,0,0,2,1,0,1,1,1,3,1,959.75
678,0,2,1,1,1,0,1,2,1,1,0,892.75
679,0,1,0,2,2,0,1,3,1,3,0,268.0
680,0,1,1,1,1,0,0,3,1,3,0,1073.5
681,0,0,1,1,1,0,2,1,2,4,1,1127.75
682,0,1,1,1,1,0,0,1,1,3,1,308.0
683,0,1,1,1,1,0,2,2,1,4,1,671.0
684,0,2,1,1,1,0,0,1,2,2,1,758.75
685,0,2,1,1,3,0,1,2,1,4,1,1228.0
686,0,2,0,0,1,0,0,2,1,4,1,655.75
687,0,0,1,1,1,0,1,2,1,3,1,136.0
688,0,2,1,1,1,0,2,2,1,2,0,1219.75
689,0,2,1,2,1,0,1,2,2,5,1,1312.5
690,0,2,1,2,1,1,2,2,1,5,1,844.0
691,0,0,1,1,1,0,1,2,1,4,1,288.5
692,0,0,1,2,1,0,0,1,1,3,1,954.75
693,0,2,1,1,1,0,0,1,2,3,1,1195.5
694,0,2,0,1,1,0,0,2,1,3,1,850.5
695,0,0,0,1,1,0,1,2,1,3,1,1139.0
696,0,2,0,0,2,0,2,1,2,3,1,825.25
697,0,1,1,1,2,0,0,2,1,4,1,1065.25
698,0,0,1,1,2,1,1,2,1,4,0,926.5
699,0,2,1,1,1,0,2,2,1,3,0,962.25
700,0,1,1,0,1,0,2,1,1,3,1,642.5
701,0,0,1,2,1,0,0,2,2,5,1,1245.75
702,0,2,1,1,1,0,2,3,1,3,1,927.75
703,0,1,0,1,1,0,2,1,1,5,0,1149.25
704,0,0,1,2,1,0,1,2,1,4,1,893.25
705,0,1,1,1,1,0,1,2,1,5,1,1004.75
706,0,0,1,2,1,0,1,1,1,5,1,932.0
707,0,0,1,1,1,0,2,4,1,4,1,947.0
708,0,2,0,2,1,1,2,2,1,4,0,841.5
709,0,2,0,2,1,0,1,2,1,3,1,247.75
710,0,0,0,1,1,0,0,3,1,3,0,305.75
711,1,1,1,1,1,0,2,3,1,3,0,978.75
712,0,0,1,1,1,0,1,2,1,4,1,1232.75
713,0,2,1,1,1,0,0,2,1,3,0,719.5
714,0,2,1,1,1,0,0,4,1,3,1,1349.75
715,0,1,1,2,2,0,0,2,1,4,1,1221.25
716,0,0,0,0,1,0,0,2,1,4,1,927.5
717,0,0,0,2,1,0,0,3,1,4,0,240.0
718,0,1,1,0,1,0,2,3,2,4,1,350.75
719,0,0,1,1,1,0,2,2,1,2,0,932.75
720,0,1,0,1,1,0,1,1,1,3,0,980.0
721,1,2,0,1,1,0,0,2,1,3,0,259.75
722,0,2,0,2,2,0,1,1,2,4,1,280.25
723,0,1,1,1,1,0,1,2,1,3,0,1193.75
724,0,0,1,0,1,0,1,1,2,2,1,1067.75
725,0,1,1,1,1,0,2,2,1,5,0,1542.0
726,0,1,1,1,1,0,0,1,2,5,0,947.0
727,0,2,1,1,2,0,1,2,1,3,0,738.75
728,0,0,0,1,1,1,1,2,1,5,0,1153.75
729,0,2,1,1,2,0,1,2,1,5,1,755.5
730,0,2,0,0,1,0,1,2,1,3,1,1309.5
731,0,0,1,0,1,0,1,2,1,5,1,962.5
732,0,0,0,1,1,0,0,1,1,4,1,762.0
733,1,0,1,1,1,0,0,3,1,4,0,1246.0
734,0,2,1,1,2,0,1,1,1,2,1,865.25
735,0,2,1,1,2,0,1,2,1,2,1,1341.5
736,0,2,0,0,2,0,0,2,1,3,0,696.25
737,0,2,1,0,1,0,1,1,1,3,1,1087.0
738,0,0,1,2,1,0,2,1,1,3,1,1240.0
739,1,1,1,1,1,0,0,3,1,3,1,1002.5
740,0,1,1,0,1,0,0,1,2,4,0,1014.5
741,0,1,1,1,1,0,1,4,1,2,1,909.0
742,0,1,1,0,1,0,2,2,1,4,0,1059.75
743,0,1,1,2,1,0,0,1,1,3,1,1339.5
744,0,1,0,2,2,0,0,1,1,4,1,1226.0
745,0,2,0,2,1,0,0,3,1,3,0,1167.25
746,0,2,1,1,1,0,1,4,1,2,1,1351.0
747,0,1,0,1,1,1,0,1,1,3,1,823.75
748,1,1,1,0,1,0,1,1,1,3,1,998.0
749,0,2,1,2,2,0,2,2,1,2,1,1059.75
750,0,0,1,1,2,0,2,1,2,3,0,887.5
751,0,2,1,0,2,0,2,1,1,2,1,1209.0
752,1,0,0,0,2,0,1,2,1,3,1,1073.0
753,0,1,1,1,1,0,0,1,1,4,0,1152.25
754,0,2,1,2,1,0,1,2,2,1,0,964.5
755,0,1,1,2,3,0,2,2,1,2,0,952.25
756,0,0,0,1,2,0,0,2,2,4,1,1096.5
757,0,1,0,1,1,0,0,2,1,5,0,1105.75
758,0,1,1,1,2,0,1,2,1,4,1,906.75
759,0,1,1,2,1,0,2,1,1,4,1,1143.0
760,0,1,0,1,1,1,0,2,2,3,0,1235.5
761,0,2,1,2,1,0,2,2,3,3,1,1305.75
762,0,1,1,2,1,0,1,3,1,3,1,874.25
763,0,2,0,1,1,0,2,3,1,1,0,1333.25
764,0,2,0,1,1,1,1,2,1,5,1,313.75
765,0,1,0,1,1,0,2,2,1,4,0,198.0
766,0,2,1,2,1,0,0,2,1,4,1,925.0
767,0,2,1,2,1,0,1,2,1,2,0,935.5
768,0,2,0,1,1,0,1,1,1,6,1,128.5
769,0,1,1,1,1,0,2,1,1,3,1,1206.0
770,0,2,0,1,2,0,1,4,2,3,1,804.0
771,0,1,0,0,1,0,0,3,1,2,1,1115.75
772,0,1,0,1,1,0,2,1,1,3,1,998.75
773,0,1,0,0,2,0,2,1,1,3,1,968.75
774,0,2,1,2,1,1,1,2,1,2,1,1190.0
775,0,2,0,1,1,0,0,2,1,5,0,1343.0
776,0,0,0,2,2,0,1,2,1,3,1,1158.25
777,0,0,0,1,1,1,2,1,1,3,0,203.75
778,0,2,0,1,1,1,1,1,2,1,1,894.25
779,0,2,0,0,2,0,2,3,2,4,1,1246.5
780,0,2,0,1,1,0,1,1,2,5,1,1157.0
781,0,1,0,0,1,0,2,1,1,2,0,692.25
782,0,1,0,1,1,0,0,1,1,3,1,1291.0
783,0,2,1,2,2,0,0,2,1,4,0,1045.5
784,0,0,0,0,1,0,0,1,1,4,0,1210.75
785,0,2,1,1,1,0,2,1,1,3,0,783.5
786,0,0,1,2,1,0,2,1,2,5,1,1148.0
787,0,2,0,0,1,1,1,2,1,5,1,1211.0
788,0,1,0,2,1,0,1,1,1,1,1,807.5
789,0,1,0,2,1,0,0,1,1,2,0,1099.75
790,0,2,0,2,1,1,2,2,2,5,1,1135.0
791,0,2,0,2,1,0,1,3,1,4,1,1200.25
792,1,2,1,1,2,0,1,3,1,4,1,1318.5
793,0,1,1,1,1,0,2,2,2,2,1,1333.75
794,0,1,0,2,1,0,2,2,1,4,0,1070.75
795,0,2,1,2,2,0,1,1,1,3,1,1054.0
796,0,2,0,1,1,0,0,2,1,3,1,758.0
797,0,2,1,1,2,1,0,2,2,3,1,1257.75
798,0,2,0,0,2,0,2,2,1,4,1,1072.0
799,0,2,1,2,1,0,1,2,1,2,1,700.0
800,0,0,1,1,2,0,1,1,1,2,1,1059.5
801,0,2,1,0,1,0,1,1,1,4,0,832.25
802,0,1,0,0,2,0,2,2,1,3,1,976.0
803,0,1,0,0,1,0,2,2,2,3,0,116.75
804,0,1,1,0,1,1,2,2,1,2,1,828.25
805,1,0,1,0,1,0,0,3,1,5,0,1106.25
806,0,1,0,0,1,0,0,1,1,4,1,1000.5
807,0,2,0,1,1,0,1,4,2,6,0,956.0
808,0,1,1,0,1,0,2,1,2,3,1,242.75
809,0,1,1,1,1,0,0,2,1,4,1,1378.5
810,0,2,0,1,2,0,2,2,1,1,1,1153.25
811,0,2,1,0,1,0,1,1,1,3,0,654.0
812,0,1,1,0,1,0,0,3,1,4,1,1180.25
813,1,1,1,1,1,0,0,2,1,3,1,979.5
814,0,1,0,1,2,0,1,1,1,3,0,1495.5
815,0,0,0,1,2,0,0,1,1,5,0,1275.75
816,0,2,0,2,1,0,0,2,1,4,1,326.25
817,0,2,0,2,2,0,2,2,1,3,1,1123.5
818,0,0,1,2,2,0,2,1,1,4,0,1013.25
819,0,0,1,2,1,0,2,2,1,4,1,777.75
820,0,1,0,1,2,0,0,2,1,4,1,1218.25
821,0,1,1,1,1,0,2,3,1,2,1,890.75
822,0,1,0,2,1,0,1,2,1,2,1,1139.5
823,0,1,0,1,2,0,0,2,1,4,1,1138.0
824,0,2,1,1,1,0,2,2,1,4,1,185.5
825,0,0,0,1,1,0,1,2,3,4,0,275.25
826,0,0,1,2,1,0,1,3,1,4,1,825.75
827,0,1,0,1,2,0,2,3,1,3,1,951.5
828,0,1,1,2,1,0,2,1,1,2,0,1040.0
829,0,2,1,1,1,0,2,1,1,4,1,237.75
830,0,0,0,0,1,0,1,2,1,3,1,394.0
831,0,0,1,2,2,0,0,2,1,3,1,1141.75
832,0,1,0,1,2,0,2,1,1,3,0,1348.75
833,0,1,0,1,1,0,0,3,1,4,0,788.0
834,0,2,0,0,1,0,2,2,2,1,1,987.25
835,0,2,0,0,2,0,0,1,1,4,1,1167.25
836,0,2,0,0,1,0,1,1,2,3,1,1106.0
837,0,1,0,1,2,0,0,2,1,3,1,673.75
838,0,1,1,1,1,1,0,1,2,6,0,701.25
839,0,2,0,1,2,0,1,3,1,2,1,802.25
840,0,0,1,1,1,0,2,2,1,4,1,101.25
841,0,0,1,1,1,0,0,2,1,2,0,192.25
842,0,2,1,0,1,0,2,2,2,3,0,200.0
843,0,2,1,0,1,0,1,2,1,2,0,964.25
844,0,1,1,0,1,0,0,2,1,4,0,676.25
845,0,1,1,1,1,0,1,2,1,4,0,1091.0
846,0,2,1,0,1,0,2,2,2,4,1,291.0
847,0,1,1,1,1,1,2,2,1,3,0,886.75
848,0,0,1,1,1,0,0,1,2,3,1,1131.25
849,0,2,1,1,2,0,0,2,1,4,1,323.0
850,0,2,1,2,2,0,0,2,2,5,1,1296.75
851,0,2,1,0,1,1,1,2,1,4,1,1050.5
852,0,2,0,1,1,1,2,2,1,3,1,1141.5
853,0,2,1,2,1,0,1,1,1,2,1,1114.75
854,0,2,1,1,2,0,2,1,1,4,1,987.0
855,0,1,0,2,1,0,1,3,1,3,1,1069.5
856,0,0,1,0,2,1,0,3,1,2,1,1041.0
857,0,2,0,2,1,0,0,3,2,3,0,837.0
858,0,1,0,2,2,0,1,2,1,4,0,251.0
859,0,0,1,1,1,0,0,3,1,3,1,1111.25
860,0,0,0,1,2,0,1,1,1,2,0,886.5
861,0,1,0,0,1,0,1,1,1,3,1,859.25
862,0,2,0,2,1,0,0,1,1,4,1,161.0
863,0,1,1,1,1,1,0,2,1,4,1,945.0
864,0,0,1,0,1,0,1,1,1,2,1,322.75
865,1,2,1,1,1,0,1,2,2,2,1,1380.0
866,0,1,1,0,1,0,0,2,2,4,0,1250.0
867,0,1,0,1,1,1,1,2,1,3,0,1267.75
868,0,2,1,2,2,1,2,2,1,4,1,795.75
869,0,2,1,1,1,0,1,3,1,2,1,906.5
870,0,1,1,0,2,0,2,2,1,4,0,1682.5
871,0,1,1,1,1,0,1,1,2,3,1,230.75
872,0,0,0,0,1,0,0,2,1,2,0,1031.75
873,0,2,0,1,1,1,1,1,1,4,1,793.75
874,1,2,1,1,1,0,0,2,1,4,0,812.25
875,0,1,1,1,1,0,2,2,2,2,1,761.25
876,0,2,0,0,1,0,2,2,1,3,1,1107.5
877,0,2,1,0,1,0,0,1,1,4,1,848.75
878,0,1,1,2,2,0,1,1,1,3,0,771.0
879,0,1,0,0,2,0,1,2,1,3,1,1101.5
880,0,2,0,1,1,0,1,1,1,3,1,864.75
881,0,2,1,1,2,0,0,1,1,4,0,1411.5
882,0,1,1,2,2,0,1,2,2,5,0,1264.25
883,0,0,0,2,1,0,2,2,1,4,1,904.0
884,0,1,0,1,2,0,1,2,1,3,1,301.0
885,0,2,1,2,1,1,1,3,1,4,0,821.25
886,0,1,0,0,1,0,2,2,1,3,0,1111.75
887,0,2,0,1,1,1,1,2,1,4,0,1043.75
888,0,2,1,1,1,0,1,3,1,4,0,1043.0
889,0,1,0,0,1,0,1,2,2,4,0,1104.25
890,0,0,0,1,1,0,0,1,1,5,1,1145.75
891,0,2,1,0,1,0,2,1,1,4,1,1154.5
892,0,2,1,2,1,0,2,2,1,4,0,1157.25
893,0,2,1,1,2,0,1,1,1,1,1,165.5
894,0,0,1,1,2,0,2,3,1,4,1,253.5
895,1,0,1,1,1,0,0,1,1,2,1,237.0
896,0,0,1,2,1,0,0,2,1,3,0,1149.5
897,1,0,1,0,1,0,0,1,1,3,1,1076.5
898,0,1,0,0,1,0,1,3,1,3,0,1021.0
899,0,0,1,1,1,0,1,1,1,3,1,971.25
900,0,2,1,2,1,0,0,2,1,6,1,275.75
901,0,2,1,2,1,0,0,1,1,4,0,1083.0
902,0,1,0,1,1,0,1,3,1,3,1,246.75
903,0,2,1,1,1,0,1,2,1,3,0,750.0
904,1,2,0,1,1,0,0,2,1,4,0,734.5
905,0,0,1,2,1,0,2,3,1,5,0,1193.0
906,0,1,1,2,1,0,1,3,1,4,0,1273.5
907,0,1,0,1,1,0,2,1,1,4,1,219.25
908,0,0,1,1,1,0,2,1,1,3,0,1251.75
909,0,0,0,1,1,1,0,4,2,2,1,785.25
910,0,2,1,0,1,0,2,2,1,4,1,1116.0
911,0,2,0,1,2,0,2,2,1,3,1,786.25
912,0,2,1,1,1,0,1,2,1,4,1,967.0
913,0,1,0,2,1,1,1,3,1,4,1,1085.25
914,0,0,0,1,1,0,0,2,1,3,0,1088.25
915,0,2,0,1,1,1,1,1,1,5,1,1102.0
916,0,1,1,0,1,0,2,1,2,3,0,1556.0
917,0,0,1,1,2,1,1,1,1,5,0,1230.0
918,1,2,1,0,1,0,1,1,1,3,1,1052.5
919,0,0,0,0,1,0,2,3,1,4,1,954.5
920,0,0,1,0,1,0,1,3,2,2,1,1161.25
921,0,2,0,0,1,1,2,4,1,3,1,1682.5
922,0,1,1,0,1,0,0,2,1,4,0,995.5
923,0,2,0,1,1,0,0,1,1,3,1,241.75
924,0,1,0,2,2,1,0,2,1,5,0,1082.5
925,0,1,0,1,3,0,2,2,1,5,1,290.25
926,0,1,0,1,1,0,1,2,1,2,1,307.5
927,0,1,1,1,1,0,1,1,2,3,1,756.25
928,0,2,0,1,1,0,0,4,1,3,1,1176.0
929,0,2,1,0,1,0,2,2,1,4,0,206.75
930,0,0,1,0,2,1,0,2,1,4,0,1283.0
931,0,2,0,0,1,1,0,1,1,3,1,913.0
932,0,1,0,1,1,1,2,1,1,2,0,1132.25
933,0,2,1,0,1,0,1,2,1,4,1,958.5
934,0,1,0,2,1,0,0,1,1,4,0,316.25
935,0,1,1,1,1,0,2,2,1,3,1,1086.75
936,0,0,0,1,2,0,1,2,1,4,1,1238.75
937,0,0,1,2,1,0,2,2,1,4,1,1284.75
938,0,1,0,2,1,0,1,2,1,4,0,859.75
939,0,0,1,1,1,0,0,2,1,4,1,946.25
940,0,1,1,0,1,1,0,1,1,5,1,690.25
941,0,0,1,0,1,0,2,3,1,3,1,1142.25
942,0,0,1,2,1,0,2,1,1,4,1,1359.5
943,0,1,0,1,1,0,2,4,1,5,1,953.75
944,0,0,0,1,1,0,2,2,1,5,1,1700.5
945,0,2,1,1,3,1,1,1,1,3,1,285.5
946,0,1,0,1,1,0,2,1,1,2,1,1140.0
947,0,0,0,1,2,0,0,2,2,4,1,975.0
948,0,1,1,1,1,0,0,2,2,5,1,786.25
949,0,2,0,1,1,0,2,1,1,1,1,782.0
950,0,0,1,1,2,0,2,2,1,3,1,1012.5
951,0,0,0,1,1,0,2,3,2,4,1,754.25
952,0,0,0,1,1,0,0,2,1,5,1,1302.25
953,0,0,1,2,1,0,0,3,1,3,1,1116.25
954,0,1,0,1,1,0,0,4,1,2,0,1245.75
955,0,0,1,0,1,0,1,1,1,3,1,775.75
956,0,1,1,2,1,0,1,2,2,4,1,1073.75
957,0,0,0,2,1,1,2,3,1,4,0,1175.75
958,0,1,1,1,2,0,2,1,2,5,0,1120.25
959,0,2,0,1,1,0,1,1,1,2,1,853.75
960,0,0,0,2,1,0,0,2,1,3,1,1006.75
961,0,2,1,0,1,0,2,2,1,3,0,1045.25
962,0,1,0,1,1,0,0,2,1,4,0,319.5
963,0,2,0,0,2,0,0,2,2,2,1,786.5
964,0,0,1,2,1,1,1,2,1,3,1,988.0
965,0,0,1,2,2,0,1,2,1,3,1,1109.0
966,0,1,1,1,1,0,1,2,1,5,0,854.25
967,0,0,0,1,1,0,1,2,1,3,1,1266.0
968,0,2,0,2,2,1,2,3,1,3,1,1018.0
969,0,1,0,1,1,0,0,3,1,4,1,992.5
970,0,0,0,2,2,0,2,2,1,6,1,291.25
971,0,1,1,1,2,1,2,1,2,3,1,1212.5
972,0,0,0,0,1,0,1,3,1,1,1,1228.25
973,1,0,1,1,1,0,0,1,1,2,1,1053.5
